# # Template: sn2013gr_epoch_2
# Type: Ia Ia-pec
# RLAP: 5.559
# Redshift: 0.011056
# Template Index: 3
# Unflattened template spectrum
   3610.5072   2.0307e+00
   3615.3985   2.3249e+00
   3620.2963   1.5471e+00
   3625.2008   1.6389e+00
   3630.1119   1.6761e+00
   3635.0297   1.8599e+00
   3639.9542   1.9316e+00
   3644.8853   1.7358e+00
   3649.8231   1.5726e+00
   3654.7676   1.7258e+00
   3659.7188   1.6215e+00
   3664.6766   2.1086e+00
   3669.6413   1.9072e+00
   3674.6126   1.8718e+00
   3679.5907   1.5379e+00
   3684.5755   1.8721e+00
   3689.5670   1.6378e+00
   3694.5654   1.6477e+00
   3699.5705   1.2665e+00
   3704.5824   1.6156e+00
   3709.6010   1.6373e+00
   3714.6265   1.7301e+00
   3719.6588   2.0711e+00
   3724.6979   9.3458e+00
   3729.7438   1.5551e+01
   3734.7966   1.3366e+01
   3739.8562   5.3335e+00
   3744.9226   1.4347e+00
   3749.9959   1.4077e+00
   3755.0761   1.4133e+00
   3760.1632   1.6699e+00
   3765.2572   1.7053e+00
   3770.3580   1.6046e+00
   3775.4658   1.6969e+00
   3780.5805   1.5049e+00
   3785.7021   1.8403e+00
   3790.8307   1.9404e+00
   3795.9662   1.6721e+00
   3801.1087   1.7839e+00
   3806.2581   1.5086e+00
   3811.4146   1.6679e+00
   3816.5780   1.4995e+00
   3821.7483   1.3519e+00
   3826.9257   1.6485e+00
   3832.1102   1.4431e+00
   3837.3016   1.4255e+00
   3842.5001   1.4923e+00
   3847.7056   1.5314e+00
   3852.9181   1.3400e+00
   3858.1378   1.7001e+00
   3863.3645   1.7454e+00
   3868.5982   2.0366e+00
   3873.8391   2.2719e+00
   3879.0871   2.4863e+00
   3884.3421   1.3657e+00
   3889.6043   1.7371e+00
   3894.8737   1.9552e+00
   3900.1501   2.1358e+00
   3905.4337   1.6388e+00
   3910.7245   1.6082e+00
   3916.0224   1.5788e+00
   3921.3276   1.6035e+00
   3926.6399   1.6249e+00
   3931.9594   1.2762e+00
   3937.2861   1.5299e+00
   3942.6200   1.1239e+00
   3947.9611   7.5672e-01
   3953.3095   1.3220e+00
   3958.6651   1.4576e+00
   3964.0280   1.5052e+00
   3969.3982   1.8602e+00
   3974.7756   2.1059e+00
   3980.1603   1.8990e+00
   3985.5523   1.6032e+00
   3990.9516   1.7127e+00
   3996.3582   1.7169e+00
   4001.7722   1.5181e+00
   4007.1934   1.5841e+00
   4012.6221   1.4583e+00
   4018.0581   1.5146e+00
   4023.5014   1.6481e+00
   4028.9521   1.6719e+00
   4034.4102   1.4916e+00
   4039.8757   1.4824e+00
   4045.3486   1.3606e+00
   4050.8289   1.4677e+00
   4056.3167   1.5359e+00
   4061.8118   1.2792e+00
   4067.3145   1.5308e+00
   4072.8245   1.5193e+00
   4078.3421   1.6474e+00
   4083.8671   1.6573e+00
   4089.3996   1.5229e+00
   4094.9396   1.5396e+00
   4100.4871   1.6616e+00
   4106.0421   1.9233e+00
   4111.6046   2.1231e+00
   4117.1747   1.8544e+00
   4122.7523   1.5782e+00
   4128.3375   1.3341e+00
   4133.9302   1.6636e+00
   4139.5305   1.6128e+00
   4145.1384   1.5606e+00
   4150.7539   1.1793e+00
   4156.3770   1.6921e+00
   4162.0078   1.4735e+00
   4167.6461   1.4648e+00
   4173.2921   1.5136e+00
   4178.9458   1.6162e+00
   4184.6071   1.4296e+00
   4190.2760   1.5258e+00
   4195.9527   1.4719e+00
   4201.6370   1.5358e+00
   4207.3291   1.3598e+00
   4213.0288   1.5643e+00
   4218.7363   1.6756e+00
   4224.4515   1.5842e+00
   4230.1744   1.4944e+00
   4235.9051   1.2912e+00
   4241.6436   1.5437e+00
   4247.3898   1.5066e+00
   4253.1439   1.6816e+00
   4258.9057   1.5756e+00
   4264.6753   1.6499e+00
   4270.4528   1.6092e+00
   4276.2380   1.6053e+00
   4282.0311   1.6649e+00
   4287.8321   1.4312e+00
   4293.6409   1.7189e+00
   4299.4576   1.5523e+00
   4305.2821   1.3744e+00
   4311.1146   1.6501e+00
   4316.9549   1.4082e+00
   4322.8032   1.4702e+00
   4328.6594   1.4933e+00
   4334.5235   1.2385e+00
   4340.3956   1.6052e+00
   4346.2756   2.7410e+00
   4352.1636   3.1530e+00
   4358.0595   1.8891e+00
   4363.9635   1.5774e+00
   4369.8754   1.5412e+00
   4375.7954   1.7048e+00
   4381.7234   1.4934e+00
   4387.6594   1.4089e+00
   4393.6034   1.1674e+00
   4399.5555   1.3559e+00
   4405.5157   1.3919e+00
   4411.4839   1.4268e+00
   4417.4603   1.3727e+00
   4423.4447   1.1996e+00
   4429.4372   1.2927e+00
   4435.4379   1.5001e+00
   4441.4466   1.4403e+00
   4447.4636   1.3303e+00
   4453.4886   1.2482e+00
   4459.5218   1.3580e+00
   4465.5633   1.3085e+00
   4471.6128   9.8217e-01
   4477.6706   1.4608e+00
   4483.7366   1.5171e+00
   4489.8108   1.2279e+00
   4495.8933   1.4088e+00
   4501.9839   1.2599e+00
   4508.0829   1.4136e+00
   4514.1900   1.3116e+00
   4520.3055   1.3693e+00
   4526.4293   1.5079e+00
   4532.5613   1.1454e+00
   4538.7017   7.6652e-01
   4544.8503   1.2172e+00
   4551.0073   1.3175e+00
   4557.1727   1.3046e+00
   4563.3464   1.2501e+00
   4569.5284   1.2934e+00
   4575.7188   1.3671e+00
   4581.9177   1.2669e+00
   4588.1249   1.3458e+00
   4594.3405   1.2202e+00
   4600.5645   1.2562e+00
   4606.7970   1.2041e+00
   4613.0379   1.2115e+00
   4619.2873   1.0808e+00
   4625.5452   1.1317e+00
   4631.8115   1.2630e+00
   4638.0863   1.1612e+00
   4644.3696   1.2856e+00
   4650.6614   1.0268e+00
   4656.9617   1.0632e+00
   4663.2706   1.0629e+00
   4669.5881   1.1269e+00
   4675.9140   1.1764e+00
   4682.2486   1.0166e+00
   4688.5917   9.3863e-01
   4694.9435   1.0209e+00
   4701.3038   1.0162e+00
   4707.6727   1.0425e+00
   4714.0503   9.9072e-01
   4720.4365   1.0350e+00
   4726.8314   1.1201e+00
   4733.2349   1.0091e+00
   4739.6471   9.4953e-01
   4746.0680   1.0460e+00
   4752.4976   1.0576e+00
   4758.9359   1.0400e+00
   4765.3830   9.5143e-01
   4771.8387   9.8180e-01
   4778.3032   8.9058e-01
   4784.7765   9.4777e-01
   4791.2585   9.2189e-01
   4797.7493   9.1141e-01
   4804.2489   8.8671e-01
   4810.7573   8.6610e-01
   4817.2746   8.6482e-01
   4823.8006   9.3562e-01
   4830.3355   8.7862e-01
   4836.8793   8.9690e-01
   4843.4319   8.1552e-01
