# Template: sn2016iks_epoch_1
# Type: Ia Ia-csm
# RLAP: 6.049
# Redshift: 0.003199
# Template Index: 5
# Flattened template spectrum
#wavelength[A] flux[arbitrary]
  3610.50723      0.06656
  3615.39846      0.04823
  3620.29631      0.04364
  3625.20080      0.01818
  3630.11193      0.00102
  3635.02971      0.00509
  3639.95416     -0.01441
  3644.88528     -0.03504
  3649.82308     -0.03883
  3654.76757     -0.02405
  3659.71875     -0.02642
  3664.67665     -0.01145
  3669.64126      0.00548
  3674.61259      0.01015
  3679.59066      0.02039
  3684.57548      0.02161
  3689.56705      0.00118
  3694.56538      0.01155
  3699.57048      0.00049
  3704.58236     -0.01437
  3709.60103     -0.03660
  3714.62650     -0.04138
  3719.65878     -0.03731
  3724.69787      0.00938
  3729.74380      0.00499
  3734.79655      0.03597
  3739.85616      0.05022
  3744.92262      0.03963
  3749.99594      0.06067
  3755.07613      0.04280
  3760.16321      0.04123
  3765.25718      0.03803
  3770.35804      0.01047
  3775.46582     -0.01473
  3780.58052     -0.04550
  3785.70215     -0.03716
  3790.83072     -0.02159
  3795.96623     -0.04155
  3801.10870     -0.04842
  3806.25814     -0.07857
  3811.41455     -0.08623
  3816.57795     -0.09564
  3821.74834     -0.07214
  3826.92574     -0.05321
  3832.11016     -0.06090
  3837.30159     -0.04650
  3842.50006     -0.05000
  3847.70557     -0.04018
  3852.91813     -0.01532
  3858.13776     -0.00976
  3863.36446     -0.00963
  3868.59823     -0.01142
  3873.83910     -0.00851
  3879.08707     -0.00763
  3884.34214     -0.00441
  3889.60434     -0.02975
  3894.87366     -0.06145
  3900.15012     -0.05153
  3905.43374      0.01211
  3910.72450      0.03264
  3916.02244      0.01629
  3921.32755      0.02433
  3926.63985      0.06494
  3931.95935      0.04645
  3937.28606      0.04652
  3942.61998      0.04278
  3947.96112      0.03058
  3953.30950      0.04983
  3958.66513      0.04706
  3964.02801      0.03537
  3969.39816      0.04132
  3974.77558      0.03100
  3980.16029      0.02737
  3985.55229      0.03330
  3990.95160      0.04377
  3996.35822      0.05111
  4001.77217      0.02477
  4007.19345      0.03937
  4012.62207      0.06143
  4018.05805      0.06515
  4023.50139      0.06540
  4028.95211      0.05973
  4034.41021      0.09531
  4039.87571      0.09911
  4045.34861      0.10136
  4050.82892      0.10046
  4056.31666      0.08836
  4061.81183      0.07118
  4067.31445      0.08274
  4072.82452      0.07165
  4078.34206      0.03838
  4083.86707      0.04770
  4089.39957      0.01919
  4094.93956      0.02851
  4100.48705      0.02476
  4106.04206      0.01953
  4111.60460      0.02978
  4117.17467      0.03910
  4122.75229     -0.00256
  4128.33747     -0.00940
  4133.93021      0.00418
  4139.53053      0.02407
  4145.13843      0.02249
  4150.75393      0.01310
  4156.37704      0.01288
  4162.00777     -0.00905
  4167.64612     -0.02864
  4173.29211     -0.03471
  4178.94576     -0.05884
  4184.60706     -0.04963
  4190.27603     -0.07032
  4195.95268     -0.07978
  4201.63702     -0.08586
  4207.32906     -0.08217
  4213.02881     -0.09765
  4218.73629     -0.08703
  4224.45149     -0.05571
  4230.17444     -0.09135
  4235.90514     -0.10425
  4241.64361     -0.11028
  4247.38985     -0.11618
  4253.14387     -0.11907
  4258.90569     -0.13916
  4264.67531     -0.13415
  4270.45275     -0.16900
  4276.23802     -0.15941
  4282.03113     -0.14706
  4287.83208     -0.13894
  4293.64089     -0.12407
  4299.45757     -0.12004
  4305.28213     -0.10594
  4311.11458     -0.09365
  4316.95493     -0.08377
  4322.80320     -0.08127
  4328.65939     -0.06556
  4334.52351     -0.04304
  4340.39557     -0.01266
  4346.27559      0.05008
  4352.16358      0.07673
  4358.05954      0.05399
  4363.96349      0.00270
  4369.87544     -0.01911
  4375.79540     -0.05145
  4381.72337     -0.06138
  4387.65938     -0.07332
  4393.60343     -0.10123
  4399.55553     -0.09541
  4405.51570     -0.07999
  4411.48394     -0.06853
  4417.46026     -0.04631
  4423.44468     -0.02933
  4429.43721     -0.02575
  4435.43786     -0.01627
  4441.44664      0.01587
  4447.46355      0.00121
  4453.48862      0.03365
  4459.52185      0.02744
  4465.56325      0.03728
  4471.61284      0.02793
  4477.67062      0.03131
  4483.73661      0.02711
  4489.81082      0.04641
  4495.89326      0.02334
  4501.98393      0.02096
  4508.08286     -0.00340
  4514.19005      0.03178
  4520.30551      0.02574
  4526.42926      0.04566
  4532.56130      0.05726
  4538.70165      0.03332
  4544.85032      0.06731
  4551.00732      0.07958
  4557.17266      0.07490
  4563.34635      0.08904
  4569.52841      0.11397
  4575.71884      0.11377
  4581.91766      0.11439
  4588.12487      0.10716
  4594.34050      0.13543
  4600.56454      0.12522
  4606.79702      0.11810
  4613.03794      0.10675
  4619.28731      0.10595
  4625.54515      0.09319
  4631.81147      0.08560
  4638.08628      0.07588
  4644.36959      0.05936
  4650.66141      0.06107
  4656.96175      0.03804
  4663.27063      0.03348
  4669.58805      0.04669
  4675.91404      0.03834
  4682.24859      0.02726
  4688.59173      0.02400
  4694.94345      0.04404
  4701.30379      0.03140
  4707.67274      0.02451
  4714.05032      0.02897
  4720.43653      0.01005
  4726.83140      0.00720
  4733.23494      0.01890
  4739.64714     -0.00739
  4746.06804     -0.02368
  4752.49763     -0.01863
  4758.93593     -0.02431
  4765.38296     -0.01368
  4771.83872     -0.01043
  4778.30322     -0.00812
  4784.77648     -0.01446
  4791.25852     -0.00365
  4797.74933      0.01444
  4804.24894     -0.00745
  4810.75735     -0.01751
  4817.27458     -0.00633
  4823.80063     -0.00458
  4830.33553     -0.01913
  4836.87928     -0.02104
  4843.43190     -0.00402
  4849.99339      0.01996
  4856.56378      0.09031
  4863.14306      0.15447
  4869.73126      0.33230
  4876.32838      0.28640
  4882.93444      0.10459
  4889.54945      0.04368
  4896.17342     -0.02654
  4902.80636     -0.05003
  4909.44829     -0.07054
  4916.09922     -0.05138
  4922.75915     -0.08102
  4929.42811     -0.07932
  4936.10611     -0.10135
  4942.79315     -0.07263
  4949.48925     -0.10104
  4956.19442     -0.11095
  4962.90868     -0.13345
  4969.63203     -0.11445
  4976.36449     -0.10032
  4983.10607     -0.11959
  4989.85678     -0.09521
  4996.61664     -0.10399
  5003.38565     -0.11875
  5010.16384     -0.09881
  5016.95121     -0.08683
  5023.74777     -0.06917
  5030.55354     -0.08290
  5037.36853     -0.04835
  5044.19276     -0.06993
  5051.02623     -0.03688
  5057.86895     -0.03255
  5064.72095     -0.02076
  5071.58222     -0.02025
  5078.45280     -0.01197
  5085.33268     -0.02342
  5092.22188      0.03074
  5099.12041      0.02929
  5106.02829      0.03638
  5112.94553      0.04815
  5119.87214      0.02683
  5126.80813      0.04406
  5133.75352      0.03311
  5140.70832      0.02337
  5147.67254      0.02811
  5154.64620      0.03630
  5161.62930      0.05807
  5168.62186      0.03913
  5175.62389      0.03752
  5182.63541      0.04719
  5189.65643      0.05995
  5196.68696      0.06414
  5203.72702      0.05307
  5210.77661      0.05279
  5217.83576      0.03847
  5224.90446      0.05308
  5231.98274      0.02056
  5239.07061      0.01678
  5246.16809      0.02288
  5253.27518     -0.00726
  5260.39189     -0.00140
  5267.51825     -0.02313
  5274.65426     -0.00208
  5281.79994      0.00671
  5288.95530     -0.02432
  5296.12035     -0.01459
  5303.29511     -0.00250
  5310.47959     -0.00749
  5317.67380     -0.00293
  5324.87776     -0.01933
  5332.09148      0.00322
  5339.31497      0.00249
  5346.54825     -0.01552
  5353.79132     -0.01238
  5361.04421     -0.01803
  5368.30692     -0.00526
  5375.57948     -0.00208
  5382.86188     -0.01620
  5390.15415     -0.02526
  5397.45630     -0.01585
  5404.76834     -0.04936
  5412.09029     -0.05750
  5419.42215     -0.04514
  5426.76395     -0.04244
  5434.11570     -0.05408
  5441.47740     -0.04856
  5448.84908     -0.04736
  5456.23074     -0.03126
  5463.62241     -0.04147
  5471.02409     -0.03133
  5478.43579     -0.05586
  5485.85754      0.00368
  5493.28934      0.00849
  5500.73121      0.00294
  5508.18316      0.02499
  5515.64520      0.02610
  5523.11736      0.02111
  5530.59963      0.00704
  5538.09205      0.01207
  5545.59461      0.04629
  5553.10734      0.02812
  5560.63024     -0.00565
  5568.16334      0.03992
  5575.70664      0.04967
  5583.26016      0.02813
  5590.82391      0.02134
  5598.39791      0.01465
  5605.98218      0.01196
  5613.57671      0.01933
  5621.18154      0.03642
  5628.79666      0.03642
  5636.42210      0.01924
  5644.05788      0.01559
  5651.70400      0.01355
  5659.36047      0.02207
  5667.02732      0.00231
  5674.70455      0.00960
  5682.39219      0.01289
  5690.09024      0.01479
  5697.79872      0.04145
  5705.51764      0.00858
  5713.24702     -0.00492
  5720.98687      0.02024
  5728.73720      0.00219
  5736.49804      0.01827
  5744.26938      0.02398
  5752.05126      0.01389
  5759.84368      0.05422
  5767.64665      0.02707
  5775.46020      0.03682
  5783.28433      0.01748
  5791.11906      0.02397
  5798.96440      0.03754
  5806.82038      0.01197
  5814.68699     -0.00385
  5822.56426     -0.02536
  5830.45221      0.03540
  5838.35084      0.02161
  5846.26017      0.04195
  5854.18021     -0.00290
  5862.11099      0.04963
  5870.05250      0.05475
  5878.00478      0.03003
  5885.96783      0.06089
  5893.94167      0.08215
  5901.92631      0.07624
  5909.92177      0.02897
  5917.92805      0.08715
  5925.94519      0.03464
  5933.97318      0.03705
  5942.01206      0.08202
  5950.06182      0.04397
  5958.12249      0.05096
  5966.19407      0.05596
  5974.27659      0.05939
  5982.37007      0.07084
  5990.47450      0.04684
  5998.58992      0.08083
  6006.71633      0.06644
  6014.85374      0.05303
  6023.00219      0.04225
  6031.16167      0.03419
  6039.33220      0.03601
  6047.51380      0.05480
  6055.70649      0.02593
  6063.91028      0.01713
  6072.12518      0.03168
  6080.35121      0.00782
  6088.58838     -0.04142
  6096.83671     -0.02652
  6105.09622     -0.04474
  6113.36691     -0.05385
  6121.64881     -0.04403
  6129.94193     -0.09529
  6138.24629     -0.05727
  6146.56189     -0.10231
  6154.88876     -0.08564
  6163.22691     -0.07521
  6171.57636     -0.03774
  6179.93711     -0.04663
  6188.30920     -0.07840
  6196.69262     -0.07379
  6205.08741     -0.04694
  6213.49356     -0.04863
  6221.91110     -0.02549
  6230.34005     -0.02947
  6238.78042     -0.03730
  6247.23222     -0.01676
  6255.69547     -0.02809
  6264.17018     -0.01422
  6272.65638     -0.02140
  6281.15407      0.00456
  6289.66327     -0.02824
  6298.18401     -0.04085
  6306.71628     -0.04112
  6315.26011     -0.05134
  6323.81552     -0.03163
  6332.38252     -0.03359
  6340.96113     -0.03340
  6349.55135     -0.05010
  6358.15322     -0.04586
  6366.76673     -0.02137
  6375.39192     -0.02788
  6384.02879     -0.02961
  6392.67736     -0.03747
  6401.33765     -0.05071
  6410.00967     -0.00614
  6418.69343     -0.03778
  6427.38897     -0.05055
  6436.09628     -0.02253
  6444.81538     -0.03280
