# Observed by B. Martin
# Reduced by B. Martin
# On 08/08/2025, 01:43:46
# Using DEbass pipeline: v01
# Using metadata: m01
#
# Wavelength Flux Error
3644.14	1.7267e+01	5.6840e+00
3644.91	2.3978e+01	5.6744e+00
3645.69	4.0822e+00	5.6244e+00
3646.46	-1.4440e+01	5.5677e+00
3647.24	6.0367e+00	5.4934e+00
3648.01	5.9959e+00	5.4690e+00
3648.79	1.8881e+01	5.5429e+00
3649.56	1.1246e+00	5.4827e+00
3650.34	1.2082e+01	5.5293e+00
3651.11	4.3841e+00	5.5661e+00
3651.89	-4.7471e+00	5.5914e+00
3652.66	1.0420e+01	5.5392e+00
3653.44	5.3176e+00	5.4968e+00
3654.21	6.9684e+00	5.4806e+00
3654.99	2.2237e+01	5.4414e+00
3655.76	1.2176e+01	5.4708e+00
3656.54	-2.9724e+00	5.5293e+00
3657.31	2.1828e+01	5.5303e+00
3658.09	3.2683e+01	5.4327e+00
3658.86	2.1936e+01	5.4197e+00
3659.63	8.5337e+00	5.3781e+00
3660.41	-1.6520e+00	5.3353e+00
3661.18	4.1026e+00	5.3739e+00
3661.96	-4.0170e+00	5.4527e+00
3662.73	1.2333e+00	5.4013e+00
3663.51	2.0498e+00	5.3977e+00
3664.28	-2.4288e+00	5.4148e+00
3665.06	6.5041e+00	5.3400e+00
3665.83	1.7564e+01	5.2427e+00
3666.61	7.5099e+00	5.2560e+00
3667.38	1.0760e+01	5.2252e+00
3668.16	8.1580e+00	5.1797e+00
3668.93	4.1641e+00	5.1830e+00
3669.71	-5.9742e-01	5.2360e+00
3670.48	-1.0764e+01	5.4601e+00
3671.26	6.9531e+00	5.3204e+00
3672.03	-4.5293e+00	5.2401e+00
3672.81	-1.5141e+01	5.1564e+00
3673.58	5.4723e+00	5.1797e+00
3674.36	-8.2061e+00	5.2344e+00
3675.13	-8.7948e+00	5.2125e+00
3675.91	-1.1344e+01	5.1599e+00
3676.68	-4.1858e-01	5.0969e+00
3677.46	2.5542e+00	5.0787e+00
3678.23	1.2678e+01	5.0335e+00
3679.01	-2.3142e+00	4.9985e+00
3679.78	1.2584e+01	5.0077e+00
3680.56	1.3910e+01	5.0475e+00
3681.33	1.8834e+01	4.9899e+00
3682.11	7.1331e+00	5.0545e+00
3682.88	6.3525e-01	5.0167e+00
3683.66	7.5887e+00	4.9830e+00
3684.43	1.3922e+01	4.9676e+00
3685.21	8.6340e+00	4.9429e+00
3685.98	1.0072e+01	4.8916e+00
3686.76	-3.1845e+00	4.8511e+00
3687.53	1.5168e+01	4.8179e+00
3688.31	1.5979e+01	4.8461e+00
3689.08	9.2516e+00	4.8775e+00
3689.86	3.9471e-02	4.9270e+00
3690.63	3.8520e+00	4.9043e+00
3691.41	7.2771e+00	4.9113e+00
3692.18	5.8382e+00	4.8826e+00
3692.96	1.6637e+01	4.8358e+00
3693.73	-2.2889e+00	4.7977e+00
3694.51	-8.0210e+00	4.7839e+00
3695.28	2.9596e+00	4.7305e+00
3696.06	2.7576e+00	4.7311e+00
3696.83	3.6720e+00	4.7185e+00
3697.61	1.4476e+00	4.8313e+00
3698.38	-3.3881e-01	4.8383e+00
3699.16	-6.0092e+00	4.8001e+00
3699.93	1.8133e-01	4.7599e+00
3700.71	1.0748e+01	4.7082e+00
3701.48	1.6069e+01	4.7705e+00
3702.26	1.2506e+01	4.7104e+00
3703.03	2.0405e+01	4.5899e+00
3703.81	1.9779e+01	4.5125e+00
3704.58	1.8726e+01	4.5090e+00
3705.36	1.6274e+01	4.4499e+00
3706.13	8.9428e-01	4.4620e+00
3706.91	-3.7703e+00	4.4373e+00
3707.68	2.5975e+00	4.5099e+00
3708.46	-6.3383e-01	4.4648e+00
3709.23	9.6716e+00	4.4982e+00
3710.01	1.7237e+01	4.5345e+00
3710.78	1.9837e+01	4.5003e+00
3711.55	1.9666e+01	4.4795e+00
3712.33	1.0715e+01	4.5190e+00
3713.10	3.5012e-01	4.5264e+00
3713.88	5.5616e+00	4.5235e+00
3714.65	2.5472e+00	4.4452e+00
3715.43	1.2482e+01	4.4063e+00
3716.20	6.3258e+00	4.4431e+00
3716.98	-4.1528e+00	4.4826e+00
3717.75	-4.8541e+00	4.3995e+00
3718.53	1.0316e+01	4.1965e+00
3719.30	6.0417e+00	4.0959e+00
3720.08	7.9398e-01	4.0559e+00
3720.85	1.2507e+01	4.0376e+00
3721.63	1.6026e+01	4.0474e+00
3722.40	7.7591e+00	4.0978e+00
3723.18	-1.8165e+00	4.1524e+00
3723.95	6.9482e+00	4.2298e+00
3724.73	9.1852e+00	4.2701e+00
3725.50	-1.2220e+00	4.2721e+00
3726.28	-2.1442e+00	4.1584e+00
3727.05	1.3303e+01	4.1145e+00
3727.83	6.3241e+00	4.1511e+00
3728.60	-5.3751e+00	4.3554e+00
3729.38	3.1175e+00	4.3388e+00
3730.15	-1.9131e+00	4.0970e+00
3730.93	5.1870e+00	4.0165e+00
3731.70	-3.5087e+00	3.9808e+00
3732.48	1.7146e+00	3.8408e+00
3733.25	1.1117e+00	3.8141e+00
3734.03	1.0905e+01	3.7870e+00
3734.80	9.7011e+00	3.7755e+00
3735.58	-2.4580e+00	3.7782e+00
3736.35	3.7715e+00	3.7724e+00
3737.13	6.2654e+00	3.7916e+00
3737.90	6.3566e+00	3.8863e+00
3738.68	2.6032e+00	3.8732e+00
3739.45	1.4453e+01	3.8926e+00
3740.23	8.9407e+00	3.9892e+00
3741.00	1.0080e+00	3.9351e+00
3741.78	6.2783e+00	3.8710e+00
3742.55	5.4835e+00	3.8109e+00
3743.33	1.5936e+01	3.7576e+00
3744.10	7.4103e+00	3.7520e+00
3744.88	-4.2367e+00	3.6807e+00
3745.65	8.6663e+00	3.6559e+00
3746.43	7.2738e+00	3.7005e+00
3747.20	-3.3953e+00	3.6359e+00
3747.98	5.5946e+00	3.5427e+00
3748.75	3.6940e+00	3.5479e+00
3749.53	6.8175e+00	3.6029e+00
3750.30	9.0653e-01	3.6832e+00
3751.08	8.0332e+00	3.7674e+00
3751.85	8.5135e+00	3.7737e+00
3752.63	1.3803e+00	3.7544e+00
3753.40	5.0860e+00	3.7970e+00
3754.18	1.7651e+01	3.8336e+00
3754.95	5.9825e+00	3.8468e+00
3755.73	-4.5270e+00	3.7666e+00
3756.50	1.2821e+00	3.6603e+00
3757.28	2.9466e+00	3.5566e+00
3758.05	9.2604e+00	3.5587e+00
3758.83	4.5862e+00	3.5637e+00
3759.60	6.4835e+00	3.6060e+00
3760.38	4.6800e+00	3.6138e+00
3761.15	3.3566e+00	3.6258e+00
3761.93	6.3571e+00	3.5746e+00
3762.70	6.1153e-01	3.5574e+00
3763.48	-3.9141e+00	3.5633e+00
3764.25	3.9977e+00	3.5894e+00
3765.02	6.6413e+00	3.5520e+00
3765.80	-2.0200e+00	3.5678e+00
3766.57	4.3262e+00	3.5929e+00
3767.35	9.0408e+00	3.6199e+00
3768.12	-5.9768e+00	3.6373e+00
3768.90	-9.8981e+00	3.6120e+00
3769.67	9.5403e-01	3.5423e+00
3770.45	-1.4571e+00	3.5094e+00
3771.22	3.9459e-01	3.5690e+00
3772.00	9.2773e+00	3.6589e+00
3772.77	6.5088e+00	3.6499e+00
3773.55	1.3959e+01	3.5521e+00
3774.32	-1.5653e+00	3.5072e+00
3775.10	5.8643e-01	3.5298e+00
3775.87	4.7133e-01	3.4979e+00
3776.65	1.0126e+01	3.5042e+00
3777.42	4.8691e+00	3.4947e+00
3778.20	-5.4115e-02	3.4868e+00
3778.97	1.0156e+01	3.4776e+00
3779.75	4.0864e+00	3.5015e+00
3780.52	6.2931e+00	3.4981e+00
3781.30	6.8925e+00	3.4503e+00
3782.07	6.5555e+00	3.4675e+00
3782.85	7.2733e+00	3.5015e+00
3783.62	2.6548e+01	3.4661e+00
3784.40	1.6665e+01	3.6095e+00
3785.17	1.0918e+01	3.5638e+00
3785.95	3.8019e+00	3.5142e+00
3786.72	1.1597e+01	3.3906e+00
3787.50	5.6381e+00	3.2490e+00
3788.27	5.1670e+00	3.2006e+00
3789.05	7.9147e+00	3.1621e+00
3789.82	1.2239e+01	3.2143e+00
3790.60	1.4381e+01	3.2619e+00
3791.37	5.1437e-01	3.2501e+00
3792.15	3.9529e+00	3.2052e+00
3792.92	-1.6545e+00	3.1684e+00
3793.70	1.4301e+01	3.1248e+00
3794.47	1.2243e+01	3.1275e+00
3795.25	1.1899e+01	3.1325e+00
3796.02	4.4088e+00	3.1273e+00
3796.80	8.9327e+00	3.0637e+00
3797.57	2.5831e+00	3.0044e+00
3798.35	8.9932e-01	3.0205e+00
3799.12	-1.8446e-01	3.0892e+00
3799.90	-3.9112e+00	3.1074e+00
3800.67	-1.0117e+00	3.1125e+00
3801.45	8.1926e+00	3.1351e+00
3802.22	1.4824e+01	3.1901e+00
3803.00	4.8213e+00	3.1661e+00
3803.77	6.5852e+00	3.1305e+00
3804.55	2.8971e+00	3.1007e+00
3805.32	5.1964e+00	3.0526e+00
3806.10	9.9184e+00	2.9948e+00
3806.87	4.2506e+00	2.9785e+00
3807.65	-5.5720e-02	2.9978e+00
3808.42	-2.7987e+00	3.0229e+00
3809.20	7.2115e+00	3.0427e+00
3809.97	7.5554e+00	3.0528e+00
3810.75	1.1837e+01	3.0300e+00
3811.52	1.0513e+01	2.9607e+00
3812.30	8.5998e+00	2.9091e+00
3813.07	3.7998e+00	2.8925e+00
3813.85	1.0628e+01	2.9484e+00
3814.62	5.8838e+00	2.9378e+00
3815.40	2.3621e+00	2.8053e+00
3816.17	6.0152e+00	2.8165e+00
3816.94	1.0103e+01	2.9207e+00
3817.72	1.5929e+01	2.9212e+00
3818.49	1.0523e+01	2.8737e+00
3819.27	3.1753e+00	2.7910e+00
3820.04	4.1783e+00	2.7487e+00
3820.82	6.4689e+00	2.7859e+00
3821.59	1.9323e+00	2.8481e+00
3822.37	2.3204e+00	2.8487e+00
3823.14	9.8820e+00	2.7877e+00
3823.92	5.1656e+00	2.7185e+00
3824.69	1.1766e+01	2.6697e+00
3825.47	1.3703e+01	2.6511e+00
3826.24	1.2545e+01	2.6701e+00
3827.02	5.7804e+00	2.6945e+00
3827.79	9.6918e+00	2.6614e+00
3828.57	2.1601e+00	2.6732e+00
3829.34	1.1012e+01	2.6966e+00
3830.12	4.8635e+00	2.7092e+00
3830.89	6.3001e+00	2.6449e+00
3831.67	7.1519e+00	2.5610e+00
3832.44	7.4200e+00	2.5599e+00
3833.22	7.5288e+00	2.5853e+00
3833.99	3.7985e+00	2.6065e+00
3834.77	3.3238e+00	2.6135e+00
3835.54	2.8338e-01	2.6153e+00
3836.32	1.6633e+00	2.5912e+00
3837.09	6.0071e+00	2.5475e+00
3837.87	5.8676e+00	2.5074e+00
3838.64	3.9060e+00	2.5035e+00
3839.42	2.9886e+00	2.5075e+00
3840.19	1.4517e+01	2.5250e+00
3840.97	1.5722e+01	2.5839e+00
3841.74	1.1971e+01	2.6300e+00
3842.52	9.4463e+00	2.6404e+00
3843.29	3.5508e+00	2.6468e+00
3844.07	1.1598e+01	2.6417e+00
3844.84	1.3463e+01	2.6486e+00
3845.62	1.0333e+01	2.6548e+00
3846.39	3.3159e+00	2.6474e+00
3847.17	4.5477e+00	2.7000e+00
3847.94	6.8612e+00	2.6753e+00
3848.72	8.0521e+00	2.6168e+00
3849.49	1.7580e+01	2.5864e+00
3850.27	5.5893e+00	2.6101e+00
3851.04	7.1584e+00	2.6559e+00
3851.82	9.3841e+00	2.6625e+00
3852.59	1.2547e+01	2.6231e+00
3853.37	1.1967e+01	2.5877e+00
3854.14	1.2473e+01	2.5539e+00
3854.92	3.5675e+00	2.5309e+00
3855.69	9.5939e+00	2.5268e+00
3856.47	6.5842e+00	2.5390e+00
3857.24	1.5607e+01	2.5495e+00
3858.02	1.0245e+01	2.4965e+00
3858.79	1.1410e+01	2.4306e+00
3859.57	1.2598e+01	2.4180e+00
3860.34	1.3408e+01	2.4644e+00
3861.12	1.0401e+01	2.5192e+00
3861.89	-2.4518e-01	2.5695e+00
3862.67	4.0906e+00	2.5913e+00
3863.44	8.1290e+00	2.5608e+00
3864.22	-8.1708e-01	2.5374e+00
3864.99	3.2333e+00	2.5298e+00
3865.77	5.6338e+00	2.5173e+00
3866.54	7.1678e+00	2.4929e+00
3867.32	1.5215e+01	2.4853e+00
3868.09	1.0526e+01	2.4790e+00
3868.87	1.1976e+01	2.4401e+00
3869.64	-4.2566e-01	2.3934e+00
3870.41	5.9921e+00	2.3888e+00
3871.19	7.4301e+00	2.3622e+00
3871.96	6.1149e+00	2.3904e+00
3872.74	6.3261e+00	2.4049e+00
3873.51	1.2515e+01	2.4606e+00
3874.29	1.6409e+01	2.5926e+00
3875.06	1.5043e+01	2.6180e+00
3875.84	1.1766e+01	2.5906e+00
3876.61	1.0537e+01	2.5877e+00
3877.39	1.1931e+01	2.4701e+00
3878.16	1.1666e+01	2.4989e+00
3878.94	6.9725e+00	2.5792e+00
3879.71	8.4174e+00	2.5484e+00
3880.49	9.0289e+00	2.4440e+00
3881.26	1.6607e+01	2.3556e+00
3882.04	1.1331e+01	2.3310e+00
3882.81	1.4740e+00	2.3862e+00
3883.59	1.5414e+01	2.4339e+00
3884.36	6.6823e+00	2.3805e+00
3885.14	4.5452e+00	2.3099e+00
3885.91	6.8045e+00	2.2787e+00
3886.69	8.6501e+00	2.3105e+00
3887.46	7.4613e+00	2.3121e+00
3888.24	7.0437e+00	2.2737e+00
3889.01	6.7870e+00	2.3225e+00
3889.79	1.0400e+01	2.3837e+00
3890.56	1.3374e+01	2.4292e+00
3891.34	1.2422e+01	2.4426e+00
3892.11	6.2439e+00	2.4142e+00
3892.89	3.7100e+00	2.4043e+00
3893.66	1.3152e+01	2.4054e+00
3894.44	1.2307e+01	2.3784e+00
3895.21	9.3664e+00	2.3716e+00
3895.99	1.1862e+01	2.3968e+00
3896.76	8.5649e+00	2.4276e+00
3897.54	1.4200e+01	2.4014e+00
3898.31	1.8783e+01	2.3618e+00
3899.09	1.8389e+01	2.3496e+00
3899.86	9.6924e+00	2.3605e+00
3900.64	2.1817e+01	2.3796e+00
3901.41	8.3965e+00	2.3442e+00
3902.19	7.1878e+00	2.2756e+00
3902.96	1.2002e+01	2.2946e+00
3903.74	2.6902e+00	2.3087e+00
3904.51	9.6429e+00	2.2589e+00
3905.29	1.1079e+01	2.2256e+00
3906.06	1.5905e+01	2.2765e+00
3906.84	8.8373e+00	2.3224e+00
3907.61	9.3128e+00	2.3431e+00
3908.39	1.2617e+01	2.3477e+00
3909.16	1.6258e+01	2.3453e+00
3909.94	1.4554e+01	2.3313e+00
3910.71	9.0502e+00	2.3212e+00
3911.49	1.3383e+01	2.3838e+00
3912.26	9.3503e+00	2.3622e+00
3913.04	2.2991e+01	2.3365e+00
3913.81	9.8108e+00	2.3457e+00
3914.59	1.4644e+01	2.3129e+00
3915.36	2.4728e+01	2.2819e+00
3916.14	1.4670e+01	2.2800e+00
3916.91	1.9324e+01	2.2753e+00
3917.69	1.5022e+01	2.2526e+00
3918.46	5.9481e+00	2.2264e+00
3919.24	1.5984e+01	2.2140e+00
3920.01	1.8494e+01	2.1748e+00
3920.79	1.7328e+01	2.1658e+00
3921.56	1.2847e+01	2.1727e+00
3922.34	1.4341e+01	2.1822e+00
3923.11	1.0479e+01	2.2127e+00
3923.88	5.8230e+00	2.2169e+00
3924.66	1.1332e+01	2.1710e+00
3925.43	1.1029e+01	2.1278e+00
3926.21	5.7339e+00	2.1014e+00
3926.98	5.4865e+00	2.0722e+00
3927.76	8.1951e+00	2.0305e+00
3928.53	7.6471e+00	2.0098e+00
3929.31	1.3585e+01	1.9905e+00
3930.08	9.7978e+00	1.9800e+00
3930.86	1.3234e+01	1.9499e+00
3931.63	1.2277e+01	1.9346e+00
3932.41	1.4601e+01	1.8833e+00
3933.18	1.2575e+01	1.8654e+00
3933.96	1.3216e+01	1.8917e+00
3934.73	1.0569e+01	1.9310e+00
3935.51	1.5985e+01	1.9468e+00
3936.28	1.2103e+01	1.9603e+00
3937.06	1.3745e+01	1.9755e+00
3937.83	1.1111e+01	2.0073e+00
3938.61	1.2846e+01	2.0520e+00
3939.38	2.3292e+01	2.0807e+00
3940.16	1.1485e+01	2.0733e+00
3940.93	1.1557e+01	2.0748e+00
3941.71	1.4343e+01	2.0678e+00
3942.48	1.1591e+01	2.0650e+00
3943.26	9.7982e+00	2.0333e+00
3944.03	1.0172e+01	2.0384e+00
3944.81	1.2260e+01	2.1036e+00
3945.58	4.4966e+00	2.1472e+00
3946.36	7.9727e+00	2.1257e+00
3947.13	1.4519e+01	2.0938e+00
3947.91	1.4020e+01	2.0826e+00
3948.68	1.6807e+01	2.1061e+00
3949.46	1.4188e+01	2.1353e+00
3950.23	9.8181e+00	2.1335e+00
3951.01	2.2341e+01	2.1423e+00
3951.78	9.7110e+00	2.0751e+00
3952.56	9.3439e+00	2.0723e+00
3953.33	6.5848e+00	2.1116e+00
3954.11	6.7002e+00	2.1415e+00
3954.88	1.2619e+01	2.1021e+00
3955.66	6.2410e+00	2.0769e+00
3956.43	7.4854e+00	2.0802e+00
3957.21	7.6503e+00	2.1338e+00
3957.98	1.1405e+01	2.1447e+00
3958.76	1.4569e+01	2.1480e+00
3959.53	1.5487e+01	2.1073e+00
3960.31	1.7674e+01	1.9977e+00
3961.08	1.2862e+01	1.9344e+00
3961.86	1.2111e+01	1.9339e+00
3962.63	1.5981e+01	1.9506e+00
3963.41	1.3198e+01	1.9451e+00
3964.18	9.8133e+00	1.9227e+00
3964.96	1.8982e+01	1.8823e+00
3965.73	1.9653e+01	1.8467e+00
3966.51	1.4515e+01	1.8032e+00
3967.28	9.3108e+00	1.7587e+00
3968.06	1.5986e+01	1.7520e+00
3968.83	1.8016e+01	1.7830e+00
3969.61	1.7775e+01	1.8112e+00
3970.38	1.2601e+01	1.8341e+00
3971.16	9.8698e+00	1.8851e+00
3971.93	1.0370e+01	1.9025e+00
3972.71	1.4494e+01	1.8925e+00
3973.48	2.0517e+01	1.9273e+00
3974.26	1.6469e+01	1.9573e+00
3975.03	6.5498e+00	1.9836e+00
3975.80	1.2470e+01	1.9763e+00
3976.58	1.0789e+01	1.9994e+00
3977.35	1.4692e+01	2.0156e+00
3978.13	1.6174e+01	2.0334e+00
3978.90	1.4573e+01	2.0527e+00
3979.68	1.3101e+01	2.0611e+00
3980.45	1.3164e+01	2.0434e+00
3981.23	1.4210e+01	2.0272e+00
3982.00	6.5809e+00	2.0182e+00
3982.78	7.9796e+00	2.0168e+00
3983.55	1.5361e+01	2.0226e+00
3984.33	8.8328e+00	2.0330e+00
3985.10	1.3621e+01	2.0290e+00
3985.88	1.3520e+01	2.0101e+00
3986.65	1.7326e+01	2.0105e+00
3987.43	6.8211e+00	2.0537e+00
3988.20	1.2243e+01	2.0591e+00
3988.98	1.2040e+01	2.0332e+00
3989.75	1.7727e+01	2.0371e+00
3990.53	1.3274e+01	2.0434e+00
3991.30	1.2926e+01	2.0429e+00
3992.08	4.7100e+00	2.0505e+00
3992.85	9.2093e+00	2.0312e+00
3993.63	1.6069e+01	2.0092e+00
3994.40	7.6147e+00	2.0113e+00
3995.18	1.0557e+01	2.0189e+00
3995.95	1.1719e+01	1.9890e+00
3996.73	2.2011e+01	1.9450e+00
3997.50	8.5131e+00	1.9674e+00
3998.28	1.5055e+01	2.0118e+00
3999.05	1.4423e+01	2.0340e+00
3999.83	1.5141e+01	2.0205e+00
4000.60	6.2636e+00	2.0195e+00
4001.38	1.2761e+01	2.0227e+00
4002.15	1.7801e+01	2.0569e+00
4002.93	1.0629e+01	2.0559e+00
4003.70	9.9942e+00	1.9893e+00
4004.48	1.0016e+01	1.9123e+00
4005.25	1.2990e+01	1.9077e+00
4006.03	1.3463e+01	1.9582e+00
4006.80	1.3278e+01	1.9997e+00
4007.58	1.6761e+01	2.0159e+00
4008.35	1.5678e+01	2.0090e+00
