# # Template: ASASSN-14ha_epoch_1
# Type: II IIP
# RLAP: 5.781
# Redshift: 0.003762
# Template Index: 2
# Unflattened template spectrum
   3610.5072   2.3777e+00
   3615.3985   2.3718e+00
   3620.2963   2.3461e+00
   3625.2008   2.3547e+00
   3630.1119   2.3490e+00
   3635.0297   2.3053e+00
   3639.9542   2.2958e+00
   3644.8853   2.2840e+00
   3649.8231   2.2654e+00
   3654.7676   2.2439e+00
   3659.7188   2.2437e+00
   3664.6766   2.2279e+00
   3669.6413   2.1994e+00
   3674.6126   2.1909e+00
   3679.5907   2.1814e+00
   3684.5755   2.1708e+00
   3689.5670   2.1619e+00
   3694.5654   2.1384e+00
   3699.5705   2.1153e+00
   3704.5824   2.1319e+00
   3709.6010   2.1267e+00
   3714.6265   2.1046e+00
   3719.6588   2.1024e+00
   3724.6979   2.0881e+00
   3729.7438   2.0943e+00
   3734.7966   2.0786e+00
   3739.8562   2.0641e+00
   3744.9226   2.0466e+00
   3749.9959   2.0387e+00
   3755.0761   2.0278e+00
   3760.1632   2.0275e+00
   3765.2572   2.0087e+00
   3770.3580   2.0030e+00
   3775.4658   2.0019e+00
   3780.5805   1.9947e+00
   3785.7021   1.9773e+00
   3790.8307   1.9668e+00
   3795.9662   1.9553e+00
   3801.1087   1.9218e+00
   3806.2581   1.9204e+00
   3811.4146   1.9142e+00
   3816.5780   1.8969e+00
   3821.7483   1.8953e+00
   3826.9257   1.8868e+00
   3832.1102   1.8767e+00
   3837.3016   1.8546e+00
   3842.5001   1.8413e+00
   3847.7056   1.7928e+00
   3852.9181   1.7811e+00
   3858.1378   1.7634e+00
   3863.3645   1.7511e+00
   3868.5982   1.7589e+00
   3873.8391   1.7825e+00
   3879.0871   1.7860e+00
   3884.3421   1.7728e+00
   3889.6043   1.7751e+00
   3894.8737   1.7577e+00
   3900.1501   1.7809e+00
   3905.4337   1.7463e+00
   3910.7245   1.7345e+00
   3916.0224   1.7012e+00
   3921.3276   1.6942e+00
   3926.6399   1.6562e+00
   3931.9594   1.6102e+00
   3937.2861   1.6178e+00
   3942.6200   1.6003e+00
   3947.9611   1.6255e+00
   3953.3095   1.6381e+00
   3958.6651   1.6313e+00
   3964.0280   1.6262e+00
   3969.3982   1.6287e+00
   3974.7756   1.6495e+00
   3980.1603   1.6407e+00
   3985.5523   1.6316e+00
   3990.9516   1.6249e+00
   3996.3582   1.5899e+00
   4001.7722   1.5918e+00
   4007.1934   1.5978e+00
   4012.6221   1.6092e+00
   4018.0581   1.6205e+00
   4023.5014   1.6215e+00
   4028.9521   1.5999e+00
   4034.4102   1.5990e+00
   4039.8757   1.5866e+00
   4045.3486   1.5724e+00
   4050.8289   1.5628e+00
   4056.3167   1.5414e+00
   4061.8118   1.5232e+00
   4067.3145   1.4903e+00
   4072.8245   1.5012e+00
   4078.3421   1.5178e+00
   4083.8671   1.5353e+00
   4089.3996   1.5472e+00
   4094.9396   1.5630e+00
   4100.4871   1.5798e+00
   4106.0421   1.5900e+00
   4111.6046   1.6003e+00
   4117.1747   1.6030e+00
   4122.7523   1.5987e+00
   4128.3375   1.5830e+00
   4133.9302   1.5794e+00
   4139.5305   1.5796e+00
   4145.1384   1.5604e+00
   4150.7539   1.5659e+00
   4156.3770   1.5334e+00
   4162.0078   1.5419e+00
