# Template: ASASSN-14ha_epoch_1
# Type: II IIP
# RLAP: 5.781
# Redshift: 0.003762
# Template Index: 2
# Flattened template spectrum
#wavelength[A] flux[arbitrary]
  3610.50723      0.00809
  3615.39846      0.01080
  3620.29631      0.00512
  3625.20080      0.01410
  3630.11193      0.01701
  3635.02971      0.00339
  3639.95416      0.00462
  3644.88528      0.00481
  3649.82308      0.00203
  3654.76757     -0.00212
  3659.71875      0.00322
  3664.67665      0.00158
  3669.64126     -0.00588
  3674.61259     -0.00426
  3679.59066     -0.00316
  3684.57548     -0.00253
  3689.56705     -0.00117
  3694.56538     -0.00659
  3699.57048     -0.01186
  3704.58236      0.00138
  3709.60103      0.00446
  3714.62650     -0.00048
  3719.65878      0.00401
  3724.69787      0.00267
  3729.74380      0.01123
  3734.79655      0.00920
  3739.85616      0.00769
  3744.92262      0.00466
  3749.99594      0.00629
  3755.07613      0.00637
  3760.16321      0.01177
  3765.25718      0.00786
  3770.35804      0.01049
  3775.46582      0.01542
  3780.58052      0.01728
  3785.70215      0.01387
  3790.83072      0.01392
  3795.96623      0.01342
  3801.10870      0.00135
  3806.25814      0.00595
  3811.41455      0.00803
  3816.57795      0.00420
  3821.74834      0.00857
  3826.92574      0.00931
  3832.11016      0.00909
  3837.30159      0.00236
  3842.50006      0.00029
  3847.70557     -0.02114
  3852.91813     -0.02263
  3858.13776     -0.02747
  3863.36446     -0.02946
  3868.59823     -0.02036
  3873.83910     -0.00237
  3879.08707      0.00444
  3884.34214      0.00178
  3889.60434      0.00785
  3894.87366      0.00265
  3900.15012      0.02065
  3905.43374      0.00539
  3910.72450      0.00315
  3916.02244     -0.01170
  3921.32755     -0.01138
  3926.63985     -0.02936
  3931.95935     -0.05225
  3937.28606     -0.04372
  3942.61998     -0.05007
  3947.96112     -0.03113
  3953.30950     -0.01961
  3958.66513     -0.01980
  3964.02801     -0.01899
  3969.39816     -0.01371
  3974.77558      0.00273
  3980.16029      0.00111
  3985.55229     -0.00082
  3990.95160     -0.00134
  3996.35822     -0.01945
  4001.77217     -0.01490
  4007.19345     -0.00787
  4012.62207      0.00247
  4018.05805      0.01270
  4023.50139      0.01653
  4028.95211      0.00602
  4034.41021      0.00838
  4039.87571      0.00343
  4045.34861     -0.00275
  4050.82892     -0.00618
  4056.31666     -0.01722
  4061.81183     -0.02636
  4067.31445     -0.04502
  4072.82452     -0.03575
  4078.34206     -0.02281
  4083.86707     -0.00924
  4089.39957      0.00062
  4094.93956      0.01299
  4100.48705      0.02603
  4106.04206      0.03475
  4111.60460      0.04349
  4117.17467      0.04728
  4122.75229      0.04640
  4128.33747      0.03798
  4133.93021      0.03748
  4139.53053      0.03935
  4145.13843      0.02846
  4150.75393      0.03378
  4156.37704      0.01389
  4162.00777      0.02108
  4167.64612      0.02169
  4173.29211      0.00832
  4178.94576      0.00538
  4184.60706      0.00208
  4190.27603      0.00416
  4195.95268     -0.01497
  4201.63702     -0.01195
  4207.32906     -0.00716
  4213.02881     -0.01373
  4218.73629     -0.01595
